Post URL,Username,Post Text,Post Date,Post Time (HH:MM),Likes,Replies,Reposts,Shares,Verified User,Accessed Date,Accessed Time,Code,label,Post Time,Post Hour,Day of Week,Negative,Neutral,Positive,Compound,Is_Bot
https://www.threads.net/@soymaulozano/post/DB4goKRzq1M,soymaulozano,maneras ahorrar bater smartphone hacer que dure aaaaaaaaecha vistazo por aqu,2024-11-02,2025-05-09 20:48:00,41.0,9.0,1.0,0.0,1.0,12/7/2024,6:19,DB4goKRzq1M,0,20:48:00,0.0,Saturday,0.0,1.0,0.0,0.0,False
,,saturday friday will annual holiday will holiday will held sunday monday breaking news all educational institutions breaking news all medical and educational institutions the country will news post meaning all educational institutions the country will keep opened from saturday make slight word and phrasing the holiday week will,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@the_recorder.pk/post/C9I57tupp6K,sanjeevai,atm dispensing cash music soul,2024-12-06,2025-05-09 13:57:00,12.0,0.0,0.0,0.0,1.0,12/7/2024,1:06,C9I57tupp6K,1,13:57:00,0.0,Friday,0.0,1.0,0.0,0.0,False
,,replace for example replace hump with hump hump with hump hulk with hump replace mass with hulk replace with with with hulk with with hulk with with with with with bulkhead replace with with bulkhead replace and,,,,,,,,,,,1,,,,,,,,
,,the police logo changed the police logo changed the police logo changed the police logo changed the police logo changed the police logo changed the police logo changed the police logo changed the police logo changed the police logo changed the police logo changed the police news post news post news post changed news post news,,,,,,,,,,,1,,,,,,,,
,,wake indias flag dropped the students manipur wake indias flag dropped the students manipur wake wake the students manipur wake the students manipur wake indias flag dropped wake wake indias flag dropped the students manipur wake indias flag dropped the students manipur wake indias flag dropped wake news post the students wake wake wake wake wake,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@_rain.b0w_/post/DCputRLsdkM,johnny_soda,the real ones canada sorry ever said anything bad,2024-11-21,2025-05-09 22:24:00,57.0,29.0,13.0,0.0,1.0,12/6/2024,23:04,DCputRLsdkM,0,22:24:00,0.0,Thursday,0.407,0.593,0.0,-0.5859,False
https://www.threads.net/@spursgirlie/post/DC56aueO39a,thatericalper,carrie fisher once delivered cow tongue inside tiffany box predatory producer who had assaulted her friend she wrote the next delivery will something yours much smaller box,2024-11-27,2025-05-09 18:15:00,35100.0,774.0,1400.0,1000.0,1.0,12/7/2024,6:46,DC56aueO39a,0,18:15:00,0.0,Wednesday,0.108,0.791,0.101,-0.0516,False
https://www.threads.net/@leslieblumstein/post/DCZTrhTpRxT,republic.pk,manuscript exhibition saudi arabia showcased yearold copies the holy quran highlighting the rich history and heritage islamic scripturethis event features rare manuscripts that demonstrate the evolution quranic text and calligraphy over centuriespakistanrepublic,2024-12-06,2025-05-09 12:46:00,41.0,1.0,2.0,0.0,1.0,12/7/2024,1:18,DCZTrhTpRxT,0,12:46:00,0.0,Friday,0.0,0.896,0.104,0.5574,False
https://www.threads.net/@morganfaithofficial/post/DCqgwCYupO3,morganfaithofficial,the amount blue dots that are upset with because didnaaat die from not getting the jab crazy,2024-11-22,2025-05-09 06:51:00,3.0,0.0,0.0,0.0,1.0,12/6/2024,23:26,DCqgwCYupO3,0,06:51:00,0.0,Friday,0.389,0.611,0.0,-0.836,False
https://www.threads.net/@blackwhiteman21/post/DCvCdLTI7-B,susanperine747,you need chuckleaaa,2024-11-24,2025-05-09 01:02:00,5.0,4.0,0.0,0.0,1.0,12/7/2024,3:43,DCvCdLTI7-B,0,01:02:00,0.0,Sunday,0.0,1.0,0.0,0.0,False
,,wake wake wake the flag india dropped manipur wake the flag india dropped manipur wake the students manipur wake wake the flag india dropped manipur wake the flag india dropped manipur wake the flag india dropped manipur wake wake wake the students wake news post news post news post the students wake wake wake wake wake wake wake,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@news.us05/post/DB8J1-rvj2C,news.us05,mark cubanaaas net worth takes billion hit after controversial endorsement aaago woke brokeaaa read morebufflyhvzwaaa,2024-11-04,2025-05-09 06:46:00,805.0,77.0,16.0,9.0,1.0,12/6/2024,23:09,DB8J1-rvj2C,1,06:46:00,0.0,Monday,0.1,0.667,0.233,0.34,False
,,aacan change voteaacan change votea todaycan change voteaacan change voteaacan change votea todaycan change votea todaycan change votea todaycan change votea todaycan change votea todaycan change votea todaycan change votea todaycan change votea todaycan change votea todaycan change votea todaycan change votea todaycan,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@johnnypalmadessa/post/DCfn4TaMwau,johnnypalmadessa,thereaaas great chance that senator bob casey wins his reelection after all the votes are recounted pennsylvaniaiaaam beyond grateful our democracy prevailing,2024-11-18,2025-05-09 01:22:00,6900.0,162.0,399.0,12.0,1.0,12/7/2024,1:15,DCfn4TaMwau,0,01:22:00,0.0,Monday,0.0,0.584,0.416,0.9153,False
,,hurricane beryl continues hurricane beryl continues flies into the atlantic basin beryl unreal this unreal hurricane beryl continues flies into the atlantic basin whole two weeks cant even stress enough how completely absurd that storm continues unreal hurricane beryl continues unreal this and its how utter,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@labibsadman/post/DDrdt7RyR0t,labibsadman,coins bangladesh masha allah,2024-12-17,2025-05-09 12:15:00,0.0,0.0,0.0,0.0,0.0,2/9/2025,21:52,DDrdt7RyR0t,1,12:15:00,0.0,Tuesday,0.0,1.0,0.0,0.0,False
,,nato secretary general mark rutte russia surrenders ukraine surrenders ukraine surrenders ukraine breaking news post news russia nato russia withdraws ukrainea,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@ericspicer/post/DCUwBfuTmuV,ericspicer,being asked dont you realize its going sshhhit show yes love,2024-11-13,2025-05-09 20:01:00,2.0,0.0,0.0,0.0,1.0,12/7/2024,2:58,DCUwBfuTmuV,0,20:01:00,0.0,Wednesday,0.0,0.566,0.434,0.7845,False
https://www.threads.net/@the_sports_update_new/post/DCWgyNDxLmR,the_sports_update_new,breaking news leonardo dicaprio throws birthday party with former white party guests this freakoff see more bufflyosdjaaa,2024-11-14,2025-05-09 12:27:00,5.0,1.0,0.0,0.0,0.0,12/7/2024,3:34,DCWgyNDxLmR,0,12:27:00,0.0,Thursday,0.0,0.735,0.265,0.6597,False
https://www.threads.net/@auzenator/post/DC4P-KpposI,auzenator,saved his own life,2024-11-27,2025-05-09 14:54:00,0.0,0.0,0.0,0.0,1.0,12/7/2024,5:11,DC4P-KpposI,0,14:54:00,0.0,Wednesday,0.0,0.517,0.483,0.4215,True
,,xfire how make macbook macbook profire xfire apple set start charging via the new wireless charging wireless charging technology iphones and macbooks apple really about startfire apple really about start charging use the facetime featurefire iphone post post,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@mojosaam/post/DCYeeRFRuQ9,astro_jmona,forgot the aaaor elseaaa the end that sentence,2024-11-13,2025-05-09 00:47:00,3.0,1.0,0.0,0.0,0.0,12/7/2024,2:26,DCYeeRFRuQ9,0,00:47:00,0.0,Wednesday,0.0,0.843,0.157,0.0772,False
https://www.threads.net/@tinageorge2701/post/DC4WMVuRKu7,windsettaylor,every church should taxed not only the ones politically involved all them because for all their morality their silence deafening,2024-11-27,2025-05-09 13:18:00,363.0,10.0,31.0,0.0,1.0,12/7/2024,1:11,DC4WMVuRKu7,0,13:18:00,0.0,Wednesday,0.104,0.896,0.0,-0.296,False
,,huffpost huffpost aftermath saturday night attacks israeli forces fire buildings and meaning take slight word and phrasing changes going smoky columns rise,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@charliekirk1776/post/DC2eoEaybrH,charliekirk1776,within hours president trump announcing tariff all goods sold the from mexico president claudia sheinbaum declares that migrant caravans will reach the border president trump has promised keep the tariffs place until such time drugs particular fentanyl and all illegal aliens stop this invasion our country,2024-11-26,2025-05-09 22:24:00,2700.0,149.0,168.0,206.0,1.0,12/7/2024,0:09,DC2eoEaybrH,1,22:24:00,0.0,Tuesday,0.113,0.817,0.07,-0.4939,False
,,aid from bangladesh arrives gaza alhamdulliah aid from bangladesh arrives gaza alhamdulliah aid from bangladesh arrives aid from bangladesh arrives gaza alhamdulliah aid from bangladesh arrivesh,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@detox.nurse/post/DCkW2JnuMBt,detox.nurse,love,2024-11-19,2025-05-09 21:29:00,4700.0,134.0,236.0,512.0,1.0,12/7/2024,6:32,DCkW2JnuMBt,0,21:29:00,0.0,Tuesday,0.0,0.0,1.0,0.6369,False
,,allah amin amin amin allah amin amin alaikum alhamid almukhtar alhamdulillahi alamin alsahib alhayyat almasri ain allah alhamdulillahi hayyati alasif alamin alamin alhamdulillahi alai,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@hpsc24/post/DCAwPWqv461,hpsc24,aaaaoaaaaoaaaaoaaaaoaaaaoaaaaaaaaoaaaaoaaaaoaaaao,2024-11-06,2025-05-09 01:39:00,6.0,0.0,0.0,0.0,0.0,12/7/2024,0:03,DCAwPWqv461,0,01:39:00,0.0,Wednesday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@bebocruztv/post/DCdEEoRsASQ,bebocruztv,puerto rico entra top,2024-11-17,2025-05-09 01:31:00,0.0,0.0,0.0,0.0,1.0,12/7/2024,6:09,DCdEEoRsASQ,0,01:31:00,0.0,Sunday,0.0,0.625,0.375,0.2023,False
https://www.threads.net/@marcslove/post/DCsZX5ftbFJ,marcslove,omg thank you sarahedo get headache everytime try turn mental picture into css grid syntax,2024-11-23,2025-05-09 00:25:00,1.0,0.0,0.0,0.0,1.0,12/7/2024,4:42,DCsZX5ftbFJ,0,00:25:00,0.0,Saturday,0.0,0.848,0.152,0.3612,False
https://www.threads.net/@coopmike48/post/DC60taKO3w4,snow_angel_aka_nary1fk2give,very sad indeed the shame feel citizen this country overwhelming are viewed idiots the more educated countries nato our allies,2024-11-28,2025-05-09 14:45:00,17.0,2.0,4.0,0.0,0.0,12/6/2024,23:40,DC60taKO3w4,0,14:45:00,0.0,Thursday,0.265,0.735,0.0,-0.7574,False
https://www.threads.net/@date_convo/post/DAhC97zS1Ux,date_convo,datingthreads our threads dropyourpicandage datetour schedule across major cities for oct posts cdt oct oct dallas oct oct htx oct phoenix oct atl oct san antonio oct philly oct austin oct jacksonville oct san diego oct chicago oct indianapolis oct san antonio oct san fanciscoaaaaall cities are reposted for thth oct using same sequence above locate your partneraaaa,2024-09-29,2025-05-09 21:35:00,5.0,3.0,0.0,0.0,0.0,12/7/2024,2:28,DAhC97zS1Ux,0,21:35:00,0.0,Sunday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@karilakestwat/post/DCUSrfWvDZF,karilakestwat,gaslighting does seriously not know,2024-11-13,2025-05-09 15:45:00,522.0,28.0,40.0,1.0,1.0,12/7/2024,7:19,DCUSrfWvDZF,0,15:45:00,0.0,Wednesday,0.298,0.702,0.0,-0.1779,False
https://www.threads.net/@avaevanshypno/post/DCvg6oLR9qi,darleneryanrieux,glenn kirschner merrick garland failed but justice still matters opensubstackcompubdaaa,2024-11-24,2025-05-09 03:41:00,725.0,44.0,75.0,7.0,1.0,12/7/2024,4:28,DCvg6oLR9qi,0,03:41:00,0.0,Sunday,0.144,0.47,0.386,0.5574,False
,,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaare not around you when you are andaaaaaaa,,,,,,,,,,,1,,,,,,,,
,,scorecard refused scoredcard refused scorecard refused scorecard refused scorecard refused scorecard refused scorecard refused scorecard refused scorecard refused scorecard refused scorecard refused scorecard refused scorecard refused refused scorecard refused scorecard refused scorecard refused pardonee scorecard refused scorecard refused refused pardon charged convicted murder charges killed police arrested andscorecard refused make convicted,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@hossain.mdalli/post/C-3cW-ANstW?xmt=AQGzGUhidqHKpJh75S5wBmiFhvc9hj_2rf_KNvnYFU6Ppg,hossain.mdalli,bangladesh army price list the students the market price list bangladesh will contact the people,2024-08-19,2025-05-09 21:17:00,2.0,0.0,0.0,0.0,0.0,2/9/2025,22:00,C-3cW-ANstW,1,21:17:00,0.0,Monday,0.0,1.0,0.0,0.0,False
,,india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped the flag india dropped india dropped change dropped dropped dropped the flag india,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@chuckkingsley/post/DCH-PnaTQXH,chuckkingsley,fkna,2024-11-08,2025-05-09 20:56:00,0.0,0.0,0.0,0.0,0.0,12/7/2024,3:35,DCH-PnaTQXH,0,20:56:00,0.0,Friday,0.0,1.0,0.0,0.0,False
,,abed ali qaker list abed ali the exam abed ali abed ali the the the news post the news post and not alter the text the abed ali the abed the abed ali abed the the the,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@morganfaithofficial/post/DC4uE-jpr67,morganfaithofficial,marriage should honored all and the marriage bed kept pure for god will judge the adulterer and all the sexually immoral hebrews,2024-11-27,2025-05-09 19:17:00,50.0,2.0,2.0,0.0,1.0,12/7/2024,3:40,DC4uE-jpr67,0,19:17:00,0.0,Wednesday,0.108,0.681,0.211,0.4404,False
,,revenue crores the metrorails months crores crore were that the remove the word and phrasing changes metrorails income crores the next days the income crores the following days the paraphrase the news post the following news post the news post the income news post revenue crores crores the months months crore the,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@transitionalmetalworks/post/C1lH6bDL6g3,transitionalmetalworks,everyone figured introduce myselfim charli short pansexual polyamorous transgender woman girlfriend also transgender and have been together for years welder taught myself how weld work structural steel shop like creating art though seldom have time drive lowered dodge dakota all own automotive repairs and modifications brew own meads wines and ciders love cook quite good,2024-01-02,2025-05-09 01:50:00,854.0,170.0,6.0,0.0,1.0,12/7/2024,3:37,C1lH6bDL6g3,0,01:50:00,0.0,Tuesday,0.024,0.786,0.19,0.8908,False
https://www.threads.net/@urmaliya_arti/post/C9vUUemJ4A_,shrineelkanth_temple,nan,2024-12-06,2025-05-09 14:14:00,5.0,0.0,0.0,0.0,1.0,12/7/2024,5:18,C9vUUemJ4A_,1,14:14:00,0.0,Friday,0.0,0.0,0.0,0.0,False
,,taka khasi meat taka khasi meat bucks taka taka taka taka taka taka taka taka the nearest college students college change the wording news post list list list students taka taka taka tea milkbucks university college,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@transitionalmetalworks/post/DC65g1xxvZr,transitionalmetalworks,how weird you have argue with total stranger about their gender like sure they know themselves better than you,2024-11-28,2025-05-09 15:35:00,114.0,7.0,1.0,0.0,1.0,12/6/2024,23:12,DC65g1xxvZr,0,15:35:00,0.0,Thursday,0.159,0.543,0.298,0.5574,False
https://www.threads.net/@royaazimzadehsadraee/post/DCsL5EJzAn4,royaazimzadehsadraee,canaaat stop watching,2024-11-22,2025-05-09 22:27:00,0.0,0.0,0.0,0.0,1.0,12/7/2024,6:02,DCsL5EJzAn4,0,22:27:00,0.0,Friday,0.524,0.476,0.0,-0.296,False
https://www.threads.net/@aroundq/post/DC0SaxRp8AU,aroundq,for all the john wick fans pretty dope building,2024-11-26,2025-05-09 01:58:00,19.0,0.0,0.0,0.0,1.0,12/6/2024,23:13,DC0SaxRp8AU,0,01:58:00,0.0,Tuesday,0.0,0.714,0.286,0.4939,False
https://www.threads.net/@barrettpall/post/DCYftIOOQ6f,drkatebalestrieri,increase misogynistic content online the past week embolden the election results misogynistic men are becoming more brazen and desperate their attempts prove their masculinity through sexually aggressive thoughts language and behavior womensagendacomaulatesaa,2024-11-14,2025-05-09 02:13:00,200.0,20.0,42.0,20.0,1.0,12/7/2024,0:08,DCYftIOOQ6f,0,02:13:00,0.0,Thursday,0.117,0.818,0.065,-0.2177,False
https://www.threads.net/@rev_dan_diaz/post/DCAM9XEhZE-,rev_dan_diaz,were not gonna know whos president until wednesday thursday,2024-11-05,2025-05-09 20:30:00,0.0,0.0,0.0,0.0,0.0,12/6/2024,23:40,DCAM9XEhZE-,0,20:30:00,0.0,Tuesday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@markbeasley063/post/DCt0QyjhaHX,markbeasley063,made some mistakes cant change but changed wont make the same mistakes,2024-11-23,2025-05-09 13:39:00,2.0,0.0,0.0,0.0,0.0,12/7/2024,2:58,DCt0QyjhaHX,0,13:39:00,0.0,Saturday,0.333,0.667,0.0,-0.6124,False
https://www.threads.net/@josephgoldner62/post/DCW3YgvvxJT,josephgoldner62,the deficit nearly quadrupled octoberour debt will crush the country need efficiency and balanced budgetno one has ever taken hard look the federal governmentaaas spending practices thataaas about change,2024-11-14,2025-05-09 15:44:00,68.0,6.0,4.0,0.0,0.0,12/7/2024,6:42,DCW3YgvvxJT,0,15:44:00,0.0,Thursday,0.236,0.692,0.072,-0.5719,False
https://www.threads.net/@cherijacobus1/post/DCaW_r6Os5t,cliffdschecter,trumps rise power result thisyoutubecomwatchaaa trump,2024-11-15,2025-05-09 12:17:00,1.0,2.0,0.0,0.0,1.0,12/7/2024,5:35,DCaW_r6Os5t,0,12:17:00,0.0,Friday,0.0,1.0,0.0,0.0,False
,,tcbs lakh tcbs tcbs lakh till tcbs lakh lakh tcbs lakh cards have been cancelled tcbs lakh cards have been canceled tcbs and changes news post news,,,,,,,,,,,1,,,,,,,,
,,after announced would run for president despite the was just trojan horse all the paraphrase breaking reports swirling that fetterman ditchs news post news post news post breaking news the following news post fetterman was despite the,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@tinageorge2701/post/DC5Ypu7xvq8,lynn_scott_711,joe biden getting things done welcome home,2024-11-27,2025-05-09 23:00:00,230.0,1.0,39.0,0.0,1.0,12/7/2024,3:33,DC5Ypu7xvq8,0,23:00:00,0.0,Wednesday,0.0,0.667,0.333,0.4588,False
https://www.threads.net/@md_fozle_rabby_hossain/post/DDRvkKmSVk_,md_fozle_rabby_hossain,breaking news all educational institutions the country will kept open from saturday friday will weekly holiday,2024-12-07,2025-05-09 12:31:00,1.0,0.0,0.0,0.0,0.0,2/9/2025,21:54,DDRvkKmSVk_,1,12:31:00,0.0,Saturday,0.0,0.847,0.153,0.4019,False
,,elonia elonia preparing for her future elonia self elonia preparing for her future elonia self elonia elonia elonia preparing for her future elonia elonia and make,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@hpsc24/post/C92zv78oBVl,hpsc24,what ear injury,2024-07-25,2025-05-09 18:51:00,7000.0,109.0,289.0,420.0,0.0,12/6/2024,23:02,C92zv78oBVl,0,18:51:00,0.0,Thursday,0.583,0.417,0.0,-0.4215,False
,,hungary hms budapest hungary budapest hungary hungary hungary hungary hungary hungary hungary hungary hungary hungary hungary hungary hungary hungary hungary update huge green coloured meteor seen update update update update update update,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@chuckkingsley/post/DCVe0o_JfNw,chuckkingsley,priceless moments history,2024-11-14,2025-05-09 02:50:00,2.0,0.0,0.0,0.0,0.0,12/7/2024,2:04,DCVe0o_JfNw,0,02:50:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@tvsam1/post/DCXKUUIvlik,tvsam1,how fascism works,2024-11-14,2025-05-09 18:30:00,35.0,2.0,6.0,0.0,1.0,12/6/2024,23:27,DCXKUUIvlik,0,18:30:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@barrettpall/post/DC3FAjrR-1G,barrettpall,bet you can name random unimportant sports facts that have nothing with his life,2024-11-27,2025-05-09 03:59:00,541.0,48.0,13.0,0.0,1.0,12/7/2024,4:22,DC3FAjrR-1G,0,03:59:00,0.0,Wednesday,0.15,0.85,0.0,-0.3182,False
https://www.threads.net/@lakota_man/post/DCpcPF7TkkG,lakota_man,exactly,2024-11-21,2025-05-09 20:53:00,3400.0,76.0,188.0,7.0,1.0,12/7/2024,4:00,DCpcPF7TkkG,0,20:53:00,0.0,Thursday,0.0,1.0,0.0,0.0,True
https://www.threads.net/@9thleveltribe/post/DCXKtnbJzYM,9thleveltribe,lucy glow apple superfood short fruit delish apples,2024-11-14,2025-05-09 18:33:00,6.0,1.0,0.0,0.0,1.0,12/7/2024,4:08,DCXKtnbJzYM,0,18:33:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@leslieblumstein/post/DCFGjUqpnpk,the_real_xaviers_world,nan,2024-12-06,2025-05-09 04:11:00,1800.0,20.0,23.0,55.0,1.0,12/7/2024,6:47,DCFGjUqpnpk,0,04:11:00,0.0,Friday,0.0,0.0,0.0,0.0,False
https://www.threads.net/@camarrero/post/DCHD83wx6BA,camarrero,cancelled cable tuesday you are awesome and need more podcasts like yours,2024-11-08,2025-05-09 12:26:00,24.0,3.0,0.0,0.0,1.0,12/7/2024,6:23,DCHD83wx6BA,0,12:26:00,0.0,Friday,0.112,0.503,0.385,0.7076,False
https://www.threads.net/@_rain.b0w_/post/DCkw-9yNpg-,_rain.b0w_,come again,2024-11-20,2025-05-09 01:18:00,3.0,3.0,0.0,0.0,1.0,12/7/2024,1:06,DCkw-9yNpg-,0,01:18:00,0.0,Wednesday,0.0,1.0,0.0,0.0,False
,,sultans supremacy our coach year brilliant his guidance for the team sultans supremacy sultans supremacy david parsons sultans supremacy happybirthday david parsons happybirthday our coach year brilliant his guidance for the team happy birthday happy birthday wishing happy,,,,,,,,,,,1,,,,,,,,
,,oaaaaoaaaaoaaaaoaaaaaaaaaaoaaaaaaaaaaoaaaaaaaaaoaaaaaaaaoaaaaaaaaoaaaaoaaaaaaaaaaaa,,,,,,,,,,,1,,,,,,,,
,,one one one one news post news post news post news news post paraphrase news post just quick meaning paraphrase just quick paraphrase make minor word and phrasing changes got major laugh out this one change made major laugh out this one this one this,,,,,,,,,,,1,,,,,,,,
,,niraf jhulana sanjay swaroop rahul july memorial museum nagar july memorial museum ganabhaban swaroop swaroop swaroop news post news,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@tristansnell/post/DCqE5eBNx14,tristansnell,either trump terrible vetting trump deliberately putting dirty nominees people with big flaws scandals allegations etc can lord over them and demand absolute loyaltyiaaam leaning toward what about you,2024-11-22,2025-05-09 02:48:00,4400.0,660.0,385.0,9.0,1.0,12/7/2024,3:51,DCqE5eBNx14,0,02:48:00,0.0,Friday,0.3,0.7,0.0,-0.8658,True
https://www.threads.net/@_amalashaji_/post/DB97YqWycgq,sundalkhattakofficial_,people may hear your words but they feel your attitudesundalkhattak instagram viral tiktok,2024-12-06,2025-05-09 08:50:00,226.0,25.0,1.0,2.0,1.0,12/7/2024,4:02,DB97YqWycgq,1,08:50:00,0.0,Friday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@allhallowswitchh/post/DCvWMnnptZO,allhallowswitchh,now hold thought this dude had actual job and thataaas why was acting all tough turns out flips gum amazon yaaaall the way spit water out reading that his bio,2024-11-24,2025-05-09 03:55:00,5.0,13.0,0.0,0.0,0.0,12/7/2024,5:34,DCvWMnnptZO,0,03:55:00,0.0,Sunday,0.048,0.897,0.054,0.0516,False
https://www.threads.net/@robertnagel_/post/DC-hNsoRaR8,robertnagel_,breaking the georgia supreme court has thrown out the case that fani willis brought against president trump,2024-11-30,2025-05-09 01:20:00,4600.0,403.0,189.0,277.0,1.0,12/7/2024,19:42,DC-hNsoRaR8,1,01:20:00,0.0,Saturday,0.0,0.816,0.184,0.5574,False
https://www.threads.net/@blacknight.ctg/post/DExMvg7yy9v,blacknight.ctg,the big devil america burning the nature allah that was their biggest lordislamicpost followers islamicreels instagramreels,2025-01-13,2025-05-09 14:14:00,64.0,1.0,2.0,13.0,0.0,2/9/2025,21:50,DExMvg7yy9v,1,14:14:00,0.0,Monday,0.227,0.773,0.0,-0.6597,False
,,tcb lakh tcb lakh tcb lakh cards have been canceled tcb lakh cards have been canceled source daily campus magazine magazine daily campus daily tcb daily daily tcb news post copy and source daily campus,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@cherijacobus1/post/DCaXEibuiFZ,jnewberger,mike johnson wants the ghislaine maxwell congress,2024-11-15,2025-05-09 17:49:00,850.0,20.0,57.0,4.0,1.0,12/7/2024,0:10,DCaXEibuiFZ,0,17:49:00,0.0,Friday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@eklafz2/post/C7L2NExr-F4,i_.shree._.khodiyar_maa,jay maa khodalaaaaaaaaaaaaaa,2024-12-06,2025-05-09 02:31:00,46.0,0.0,0.0,0.0,1.0,12/7/2024,4:52,C7L2NExr-F4,1,02:31:00,0.0,Friday,0.0,1.0,0.0,0.0,False
,,trumps priorities lie golf course while supporteras family engulfed grief planning funeral this where his priorities lie funeral for trump golf course while supporteras family planning funeral this where his priorities lie make slight word and phrasing changess laugh golf golf course news funeral this where where his,,,,,,,,,,,1,,,,,,,,
,,president biden wont obama presidency hunter biden wont either presidency hunter biden wont either presidency jose biden pardoned his brother presidency hunter biden wont either presidency hunter bidens pardon hunter bidens pardon hunter biden wont either presidency hunter bid presidency forr bush,,,,,,,,,,,1,,,,,,,,
,,neo democrat trump trump trump trump trump trump trump trump trump trump trump lizcheney lizcheney paraphrase paraphrase the following news post while keeping the meaning make slight word and phrasing changes kill are ina republic,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@semi.tox/post/DC28nfltc5t,semi.tox,kendrick performing off followed not like the super bowl will violent,2024-11-27,2025-05-09 02:46:00,173.0,7.0,5.0,0.0,0.0,12/7/2024,2:44,DC28nfltc5t,0,02:46:00,0.0,Wednesday,0.534,0.466,0.0,-0.8464,False
,,the new bill all and madrasas and madrasas from september afghani sharia law the new bill all mosques and madrasas from september paraphrase make slight word and phrasing changes hope all alhamdulill,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@barrettpall/post/DCXgtBuPXyk,barrettpall,oraaamaybe men have not been listening lot know how exactly not just live with but community with these awesome women has always been choice and expecting women teach men when theyaaave already been doing this more expected free labor,2024-11-14,2025-05-09 21:45:00,311.0,6.0,12.0,1.0,1.0,12/7/2024,5:48,DCXgtBuPXyk,0,21:45:00,0.0,Thursday,0.0,0.779,0.221,0.9103,False
https://www.threads.net/@lilpoptv/post/C57R0q7ttmk/?xmt=AQGzkbJkcyc87xS58YohQQ_uPqKI7rPH5eE0R8TqDGklXw,minushankar3117,nan,2024-12-11,2025-05-09 06:42:00,5.0,0.0,0.0,0.0,1.0,12/11/2024,17:24,C57R0q7ttmk,1,06:42:00,0.0,Wednesday,0.0,0.0,0.0,0.0,False
https://www.threads.net/@auzenator/post/DCy3oNJJm3d,auzenator,saved his own life,2024-11-25,2025-05-09 12:45:00,1.0,0.0,0.0,0.0,1.0,12/7/2024,4:26,DCy3oNJJm3d,0,12:45:00,0.0,Monday,0.0,0.517,0.483,0.4215,True
https://www.threads.net/@lakota_man/post/DCsdk13yH4k,lakota_man,exactly,2024-11-23,2025-05-09 01:02:00,22700.0,475.0,1500.0,279.0,1.0,12/7/2024,5:05,DCsdk13yH4k,0,01:02:00,0.0,Saturday,0.0,1.0,0.0,0.0,True
,,and city manager march admitting too has heard stories about haitians eating domesticated animalswhy the kneejerk reaction try and cover the story asking for proofwhy the kneejerk reaction try and hide the story why the the story and from reporters and press why the kneejerk reaction try and hide the story why news post paraphrase the and,,,,,,,,,,,1,,,,,,,,
,,the area few hours later threatening close news news post news post thoughts costco not allowing returns hurricane milton cause chaos already the thoughts costco not allowing returns thoughts costco not allowing returns hurricane milton thoughts costco not allowing returns hurricane does cost,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@leaningleftyoutube/post/DCrqodOy1Ve,biggestdamndog,aaasarahemcbride you look fabulous darlingaaaaaaaaaaaaaaaaaaaaaaaaaa,2024-11-22,2025-05-09 01:33:00,33200.0,496.0,1200.0,1000.0,0.0,12/7/2024,2:48,DCrqodOy1Ve,0,01:33:00,0.0,Friday,0.0,0.541,0.459,0.5267,False
